address,name,mode,confidence
0x080242BC,FUN_080242bc,thumb,rom-pointer+exact-body
0x08024304,FUN_08024304,thumb,rom-pointer+exact-body
0x0802436C,FUN_0802436c,thumb,rom-pointer+exact-body
0x080243A4,FUN_080243a4,thumb,rom-pointer+exact-body
0x080243D4,FUN_080243d4,thumb,rom-pointer+exact-body
0x0802440C,FUN_0802440c,thumb,rom-pointer+exact-body
0x0802446C,FUN_0802446c,thumb,rom-pointer+exact-body
0x080244AC,FUN_080244ac,thumb,rom-pointer+exact-body
0x080244BC,FUN_080244bc,thumb,rom-pointer+exact-body
0x080244D8,FUN_080244d8,thumb,rom-pointer+exact-body
0x0802450C,FUN_0802450c,thumb,rom-pointer+exact-body
0x08024540,FUN_08024540,thumb,rom-pointer+exact-body
0x08024570,FUN_08024570,thumb,rom-pointer+exact-body
0x080245A0,FUN_080245a0,thumb,rom-pointer+exact-body
0x080245DC,FUN_080245dc,thumb,rom-pointer+exact-body
0x080245EC,FUN_080245ec,thumb,rom-pointer+exact-body
0x0802460C,FUN_0802460c,thumb,rom-pointer+exact-body
0x0802464C,FUN_0802464c,thumb,rom-pointer+exact-body
0x08024698,FUN_08024698,thumb,rom-pointer+exact-body
0x080246C8,FUN_080246c8,thumb,rom-pointer+exact-body
0x080246E0,FUN_080246e0,thumb,rom-pointer+exact-body
0x08024708,FUN_08024708,thumb,rom-pointer+exact-body
0x08024738,FUN_08024738,thumb,rom-pointer+exact-body
0x08024794,FUN_08024794,thumb,rom-pointer+exact-body
0x080247C4,FUN_080247c4,thumb,rom-pointer+exact-body
0x0802482C,FUN_0802482c,thumb,rom-pointer+exact-body
0x08024894,FUN_08024894,thumb,rom-pointer+exact-body
0x080248F0,FUN_080248f0,thumb,recursive-disassembly+exact-body
0x08024940,FUN_08024940,thumb,rom-pointer+exact-body
0x08024994,FUN_08024994,thumb,rom-pointer+exact-body
0x080249E4,FUN_080249e4,thumb,rom-pointer+exact-body
0x08024A34,FUN_08024a34,thumb,rom-pointer+exact-body
0x08024AAC,FUN_08024aac,thumb,rom-pointer+exact-body
0x08024B1C,FUN_08024b1c,thumb,rom-pointer+exact-body
0x08024B80,FUN_08024b80,thumb,recovered-unreferenced+exact-body
0x08024B90,FUN_08024b90,thumb,rom-pointer+exact-body
0x08024BD8,FUN_08024bd8,thumb,rom-pointer+exact-body
0x08024C20,FUN_08024c20,thumb,rom-pointer+exact-body
0x08024C30,FUN_08024c30,thumb,rom-pointer+exact-body
0x08024C90,FUN_08024c90,thumb,rom-pointer+exact-body
0x08024D0C,FUN_08024d0c,thumb,rom-pointer+exact-body
0x08024DDC,FUN_08024ddc,thumb,rom-pointer+exact-body
0x08024FCC,FUN_08024fcc,thumb,rom-pointer+exact-body
0x08025014,FUN_08025014,thumb,rom-pointer+exact-body
0x08025060,FUN_08025060,thumb,rom-pointer+exact-body
0x08025064,FUN_08025064,thumb,direct-call+exact-body
0x08025120,FUN_08025120,thumb,rom-pointer+exact-body
0x0802517C,FUN_0802517c,thumb,rom-pointer+exact-body
0x0802528C,FUN_0802528c,thumb,direct-call+exact-body
0x080252D0,FUN_080252d0,thumb,rom-pointer+exact-body
0x08025440,FUN_08025440,thumb,rom-pointer+exact-body
0x08025628,FUN_08025628,thumb,rom-pointer+exact-body
0x080256FC,FUN_080256fc,thumb,rom-pointer+exact-body
0x08025734,FUN_08025734,thumb,rom-pointer+exact-body
0x08025770,FUN_08025770,thumb,rom-pointer+exact-body
0x080257B8,FUN_080257b8,thumb,rom-pointer+exact-body
0x08025800,FUN_08025800,thumb,rom-pointer+exact-body
0x08025838,FUN_08025838,thumb,rom-pointer+exact-body
0x08025874,FUN_08025874,thumb,rom-pointer+exact-body
0x080258AC,FUN_080258ac,thumb,rom-pointer+exact-body
0x080258E8,FUN_080258e8,thumb,rom-pointer+exact-body
0x08025920,FUN_08025920,thumb,recursive-disassembly+exact-body
0x0802595C,FUN_0802595c,thumb,rom-pointer+exact-body
0x08025994,FUN_08025994,thumb,rom-pointer+exact-body
0x080259D0,FUN_080259d0,thumb,rom-pointer+exact-body
0x08025A08,FUN_08025a08,thumb,rom-pointer+exact-body
0x08025A58,FUN_08025a58,thumb,rom-pointer+exact-body
0x08025A98,FUN_08025a98,thumb,rom-pointer+exact-body
0x08025B78,FUN_08025b78,thumb,rom-pointer+exact-body
0x08025C14,FUN_08025c14,thumb,rom-pointer+exact-body
0x08025C4C,FUN_08025c4c,thumb,rom-pointer+exact-body
0x08025C84,FUN_08025c84,thumb,rom-pointer+exact-body
0x08025D50,FUN_08025d50,thumb,rom-pointer+direct-call+exact-body
0x08025F5C,FUN_08025f5c,thumb,rom-pointer+exact-body
0x08025FD4,FUN_08025fd4,thumb,rom-pointer+exact-body
0x08026380,FUN_08026380,thumb,rom-pointer+exact-body
0x080264D0,FUN_080264d0,thumb,rom-pointer+exact-body
0x08026634,FUN_08026634,thumb,rom-pointer+exact-body
0x080266AC,FUN_080266ac,thumb,rom-pointer+exact-body
0x08026844,FUN_08026844,thumb,rom-pointer+exact-body
0x080268F4,FUN_080268f4,thumb,rom-pointer+exact-body
0x08026AE0,FUN_08026ae0,thumb,rom-pointer+exact-body
0x08026C64,FUN_08026c64,thumb,rom-pointer+exact-body
0x08026D6C,FUN_08026d6c,thumb,rom-pointer+exact-body
0x08026DD4,FUN_08026dd4,thumb,rom-pointer+exact-body
0x08026F44,FUN_08026f44,thumb,rom-pointer+exact-body
0x08027140,FUN_08027140,thumb,rom-pointer+exact-body
0x08027354,FUN_08027354,thumb,rom-pointer+exact-body
0x080274AC,FUN_080274ac,thumb,rom-pointer+exact-body
0x080275BC,FUN_080275bc,thumb,rom-pointer+exact-body
0x08027660,FUN_08027660,thumb,rom-pointer+exact-body
0x08027778,FUN_08027778,thumb,direct-call+exact-body
0x0802786C,FUN_0802786c,thumb,rom-pointer+exact-body
0x080278B4,FUN_080278b4,thumb,rom-pointer+exact-body
0x080278F8,FUN_080278f8,thumb,rom-pointer+exact-body
0x08027920,FUN_08027920,thumb,rom-pointer+exact-body
0x0802797C,FUN_0802797c,thumb,rom-pointer+exact-body
0x080279C4,FUN_080279c4,thumb,rom-pointer+exact-body
0x08027A4C,FUN_08027a4c,thumb,rom-pointer+exact-body
0x08027AE8,FUN_08027ae8,thumb,rom-pointer+exact-body
0x08027B84,FUN_08027b84,thumb,rom-pointer+exact-body
0x08027BFC,FUN_08027bfc,thumb,rom-pointer+exact-body
0x08027C8C,FUN_08027c8c,thumb,rom-pointer+exact-body
0x08027D18,FUN_08027d18,thumb,rom-pointer+exact-body
0x08027D54,FUN_08027d54,thumb,rom-pointer+exact-body
0x08027DB8,FUN_08027db8,thumb,rom-pointer+exact-body
0x08027E38,FUN_08027e38,thumb,rom-pointer+exact-body
0x08027EB8,FUN_08027eb8,thumb,rom-pointer+exact-body
0x08027F38,FUN_08027f38,thumb,rom-pointer+exact-body
0x08027FB8,FUN_08027fb8,thumb,rom-pointer+exact-body
0x08028038,FUN_08028038,thumb,rom-pointer+exact-body
0x080280B8,FUN_080280b8,thumb,direct-call+exact-body
0x08028100,FUN_08028100,thumb,recursive-disassembly+exact-body
0x0802812C,FUN_0802812c,thumb,structured-entry+return+exact-body
0x08028158,FUN_08028158,thumb,rom-pointer+exact-body
0x08028190,FUN_08028190,thumb,rom-pointer+exact-body
0x080281C8,FUN_080281c8,thumb,rom-pointer+exact-body
0x08028200,FUN_08028200,thumb,rom-pointer+exact-body
0x08028238,FUN_08028238,thumb,rom-pointer+exact-body
0x08028270,FUN_08028270,thumb,rom-pointer+exact-body
0x080282A8,FUN_080282a8,thumb,rom-pointer+exact-body
0x080282E0,FUN_080282e0,thumb,rom-pointer+exact-body
0x08028318,FUN_08028318,thumb,rom-pointer+exact-body
0x08028350,FUN_08028350,thumb,rom-pointer+exact-body
0x08028388,FUN_08028388,thumb,rom-pointer+exact-body
0x080283C0,FUN_080283c0,thumb,rom-pointer+exact-body
0x080283F8,FUN_080283f8,thumb,direct-call+exact-body
0x080284B4,FUN_080284b4,thumb,rom-pointer+exact-body
0x08028760,FUN_08028760,thumb,rom-pointer+exact-body
0x08028770,FUN_08028770,thumb,rom-pointer+exact-body
0x08028814,FUN_08028814,thumb,rom-pointer+exact-body
0x080288B4,FUN_080288b4,thumb,rom-pointer+exact-body
0x08028BEC,FUN_08028bec,thumb,rom-pointer+exact-body
0x08028C80,FUN_08028c80,thumb,rom-pointer+exact-body
0x08028D30,FUN_08028d30,thumb,rom-pointer+exact-body
0x08028ED8,FUN_08028ed8,thumb,rom-pointer+exact-body
0x08028F1C,FUN_08028f1c,thumb,rom-pointer+exact-body
0x08028F5C,FUN_08028f5c,thumb,rom-pointer+exact-body
0x08028F80,FUN_08028f80,thumb,recursive-disassembly+exact-body
0x08028F98,FUN_08028f98,thumb,rom-pointer+exact-body
0x08029014,FUN_08029014,thumb,rom-pointer+exact-body
0x08029060,FUN_08029060,thumb,rom-pointer+exact-body
0x080290B4,FUN_080290b4,thumb,rom-pointer+exact-body
0x080290E8,FUN_080290e8,thumb,direct-call+exact-body
0x080291A8,FUN_080291a8,thumb,direct-call+exact-body
0x08029200,FUN_08029200,thumb,direct-call+exact-body
0x08029250,FUN_08029250,thumb,rom-pointer+exact-body
0x080299C0,FUN_080299c0,thumb,rom-pointer+exact-body
0x08029BA0,FUN_08029ba0,thumb,rom-pointer+exact-body
0x08029C2C,FUN_08029c2c,thumb,direct-call+exact-body
0x08029CC8,FUN_08029cc8,thumb,direct-call+exact-body
0x08029CFC,FUN_08029cfc,thumb,direct-call+exact-body
0x08029D74,FUN_08029d74,thumb,direct-call+exact-body
0x08029E60,FUN_08029e60,thumb,direct-call+exact-body
0x0802A0EC,FUN_0802a0ec,thumb,rom-pointer+exact-body
0x0802A220,FUN_0802a220,thumb,direct-call+exact-body
0x0802A298,FUN_0802a298,thumb,rom-pointer+exact-body
0x0802A34C,FUN_0802a34c,thumb,direct-call+exact-body
0x0802A3F4,FUN_0802a3f4,thumb,direct-call+exact-body
0x0802A480,FUN_0802a480,thumb,rom-pointer+exact-body
0x0802A70C,FUN_0802a70c,thumb,rom-pointer+exact-body
0x0802A804,FUN_0802a804,thumb,direct-call+exact-body
0x0802A8F8,FUN_0802a8f8,thumb,rom-pointer+exact-body
0x0802A9A4,FUN_0802a9a4,thumb,rom-pointer+exact-body
0x0802AC48,FUN_0802ac48,thumb,rom-pointer+exact-body
0x0802AD4C,FUN_0802ad4c,thumb,rom-pointer+exact-body
0x0802AE50,FUN_0802ae50,thumb,rom-pointer+exact-body
0x0802AF30,FUN_0802af30,thumb,rom-pointer+exact-body
0x0802AFB0,FUN_0802afb0,thumb,rom-pointer+exact-body
0x0802AFC4,FUN_0802afc4,thumb,rom-pointer+exact-body
0x0802AFD8,FUN_0802afd8,thumb,rom-pointer+exact-body
0x0802B064,FUN_0802b064,thumb,rom-pointer+exact-body
0x0802B08C,FUN_0802b08c,thumb,rom-pointer+exact-body
0x0802B10C,FUN_0802b10c,thumb,rom-pointer+exact-body
0x0802B134,FUN_0802b134,thumb,rom-pointer+exact-body
0x0802B1B4,FUN_0802b1b4,thumb,rom-pointer+exact-body
0x0802B1DC,FUN_0802b1dc,thumb,rom-pointer+exact-body
0x0802B204,FUN_0802b204,thumb,recovered-unreferenced+exact-body
0x0802B248,FUN_0802b248,thumb,rom-pointer+exact-body
0x0802B2D4,FUN_0802b2d4,thumb,rom-pointer+exact-body
0x0802B31C,FUN_0802b31c,thumb,rom-pointer+exact-body
0x0802B388,FUN_0802b388,thumb,rom-pointer+exact-body
0x0802B3C8,FUN_0802b3c8,thumb,rom-pointer+exact-body
0x0802B424,FUN_0802b424,thumb,rom-pointer+exact-body
0x0802B434,FUN_0802b434,thumb,rom-pointer+exact-body
0x0802B444,FUN_0802b444,thumb,rom-pointer+exact-body
0x0802B490,FUN_0802b490,thumb,rom-pointer+exact-body
0x0802B638,FUN_0802b638,thumb,rom-pointer+exact-body
0x0802B688,FUN_0802b688,thumb,rom-pointer+exact-body
0x0802B6E8,FUN_0802b6e8,thumb,direct-call+exact-body
0x0802B81C,FUN_0802b81c,thumb,direct-call+exact-body
0x0802B980,FUN_0802b980,thumb,rom-pointer+exact-body
0x0802C1D4,FUN_0802c1d4,thumb,rom-pointer+exact-body
0x0802C25C,FUN_0802c25c,thumb,rom-pointer+exact-body
0x0802C28C,FUN_0802c28c,thumb,direct-call+exact-body
0x0802C37C,FUN_0802c37c,thumb,rom-pointer+exact-body
0x0802C56C,FUN_0802c56c,thumb,rom-pointer+exact-body
0x0802C654,FUN_0802c654,thumb,rom-pointer+exact-body
0x0802C734,FUN_0802c734,thumb,rom-pointer+exact-body
0x0802C7D8,FUN_0802c7d8,thumb,rom-pointer+exact-body
0x0802C800,FUN_0802c800,thumb,rom-pointer+exact-body
0x0802C85C,FUN_0802c85c,thumb,rom-pointer+exact-body
0x0802C88C,FUN_0802c88c,thumb,rom-pointer+exact-body
0x0802C914,FUN_0802c914,thumb,rom-pointer+exact-body
0x0802C944,FUN_0802c944,thumb,rom-pointer+exact-body
0x0802C9AC,FUN_0802c9ac,thumb,rom-pointer+exact-body
0x0802C9DC,FUN_0802c9dc,thumb,rom-pointer+exact-body
0x0802CAAC,FUN_0802caac,thumb,rom-pointer+exact-body
0x0802CADC,FUN_0802cadc,thumb,rom-pointer+exact-body
0x0802CB30,FUN_0802cb30,thumb,rom-pointer+exact-body
0x0802CB64,FUN_0802cb64,thumb,rom-pointer+exact-body
0x0802CBD0,FUN_0802cbd0,thumb,rom-pointer+exact-body
0x0802CC78,FUN_0802cc78,thumb,rom-pointer+exact-body
0x0802CFD0,FUN_0802cfd0,thumb,rom-pointer+exact-body
0x0802CFE0,FUN_0802cfe0,thumb,rom-pointer+exact-body
0x0802D134,FUN_0802d134,thumb,rom-pointer+exact-body
0x0802D1EC,FUN_0802d1ec,thumb,rom-pointer+exact-body
0x0802D4DC,FUN_0802d4dc,thumb,rom-pointer+exact-body
0x0802D678,FUN_0802d678,thumb,rom-pointer+exact-body
0x0802D734,FUN_0802d734,thumb,rom-pointer+exact-body
0x0802D75C,FUN_0802d75c,thumb,recovered-unreferenced+exact-body
0x0802D76C,FUN_0802d76c,thumb,rom-pointer+exact-body
0x0802D8D8,FUN_0802d8d8,thumb,rom-pointer+exact-body
0x0802D95C,FUN_0802d95c,thumb,rom-pointer+exact-body
0x0802D980,FUN_0802d980,thumb,rom-pointer+exact-body
0x0802DA00,FUN_0802da00,thumb,rom-pointer+exact-body
0x0802DA8C,FUN_0802da8c,thumb,rom-pointer+exact-body
0x0802DB10,FUN_0802db10,thumb,rom-pointer+exact-body
0x0802DB34,FUN_0802db34,thumb,rom-pointer+exact-body
0x0802DBB4,FUN_0802dbb4,thumb,rom-pointer+exact-body
0x0802DC0C,FUN_0802dc0c,thumb,rom-pointer+exact-body
0x0802DC78,FUN_0802dc78,thumb,rom-pointer+exact-body
0x0802DC90,FUN_0802dc90,thumb,rom-pointer+exact-body
0x0802DCC8,FUN_0802dcc8,thumb,rom-pointer+exact-body
0x0802DCE0,FUN_0802dce0,thumb,rom-pointer+exact-body
0x0802DD18,FUN_0802dd18,thumb,rom-pointer+exact-body
0x0802DE2C,FUN_0802de2c,thumb,rom-pointer+exact-body
0x0802DED4,FUN_0802ded4,thumb,rom-pointer+exact-body
0x0802DF40,FUN_0802df40,thumb,rom-pointer+exact-body
0x0802DF68,FUN_0802df68,thumb,direct-call+exact-body
0x0802EA64,FUN_0802ea64,thumb,direct-call+exact-body
0x0802F1EA,FUN_0802f1ea,thumb,rom-pointer+exact-body
0x0802F2DE,FUN_0802f2de,thumb,rom-pointer+exact-body
0x0802F31A,FUN_0802f31a,thumb,direct-call+exact-body
0x0802F328,FUN_0802f328,thumb,direct-call+exact-body
0x0802F428,FUN_0802f428,thumb,direct-call+exact-body
0x0802F488,FUN_0802f488,thumb,direct-call+exact-body
0x0802F560,FUN_0802f560,thumb,direct-call+exact-body
0x0802F748,FUN_0802f748,thumb,direct-call+exact-body
0x0802F94C,FUN_0802f94c,thumb,structured-entry+return+exact-body
0x0802FB58,FUN_0802fb58,thumb,direct-call+exact-body
0x0802FCB4,FUN_0802fcb4,thumb,direct-call+exact-body
0x0802FDF8,FUN_0802fdf8,thumb,rom-pointer-corrected-entry+exact-body
0x0803013A,FUN_0803013a,thumb,rom-pointer+exact-body
0x080301F4,FUN_080301f4,thumb,rom-pointer+exact-body
0x080302A0,FUN_080302a0,thumb,rom-pointer+exact-body
0x0803035C,FUN_0803035c,thumb,direct-call+exact-body
0x08030390,FUN_08030390,thumb,rom-pointer+exact-body
0x080303CC,FUN_080303cc,thumb,rom-pointer+exact-body
0x080303EC,FUN_080303ec,thumb,recursive-disassembly+exact-body
0x0803044C,FUN_0803044c,thumb,recursive-disassembly+exact-body
0x080304A4,FUN_080304a4,thumb,rom-pointer+exact-body
0x080304E4,FUN_080304e4,thumb,rom-pointer+exact-body
0x08030960,FUN_08030960,thumb,rom-pointer+exact-body
0x080309C0,FUN_080309c0,thumb,rom-pointer+exact-body
0x080309E0,FUN_080309e0,thumb,rom-pointer+exact-body
0x08030A08,FUN_08030a08,thumb,rom-pointer+exact-body
0x08030A30,FUN_08030a30,thumb,rom-pointer+exact-body
0x08030A8C,FUN_08030a8c,thumb,rom-pointer+exact-body
0x08030AC8,FUN_08030ac8,thumb,rom-pointer+exact-body
0x08030B38,FUN_08030b38,thumb,rom-pointer+exact-body
0x08030B68,FUN_08030b68,thumb,rom-pointer+exact-body
0x08030BD8,FUN_08030bd8,thumb,rom-pointer+exact-body
0x08030C08,FUN_08030c08,thumb,rom-pointer+exact-body
0x08030C6E,FUN_08030c6e,thumb,rom-pointer+exact-body
0x08030CA8,FUN_08030ca8,thumb,rom-pointer+exact-body
0x08030D20,FUN_08030d20,thumb,rom-pointer+exact-body
0x08030D3C,FUN_08030d3c,thumb,rom-pointer+exact-body
0x08030D58,FUN_08030d58,thumb,rom-pointer+exact-body
0x08030DAC,FUN_08030dac,thumb,rom-pointer+exact-body
0x08030E1C,FUN_08030e1c,thumb,rom-pointer+exact-body
0x08030E6C,FUN_08030e6c,thumb,rom-pointer+exact-body
0x08030ED4,FUN_08030ed4,thumb,rom-pointer+exact-body
0x08030F38,FUN_08030f38,thumb,rom-pointer+exact-body
0x08031154,FUN_08031154,thumb,rom-pointer-corrected-entry+exact-body
0x08031164,FUN_08031164,thumb,rom-pointer+exact-body
0x080311B4,FUN_080311b4,thumb,rom-pointer+exact-body
0x0803128C,FUN_0803128c,thumb,rom-pointer+exact-body
0x080312A0,FUN_080312a0,thumb,rom-pointer+exact-body
0x080312C8,FUN_080312c8,thumb,rom-pointer+exact-body
0x080312F8,FUN_080312f8,thumb,rom-pointer+exact-body
0x08031310,FUN_08031310,thumb,rom-pointer+exact-body
0x0803139C,FUN_0803139c,thumb,rom-pointer+exact-body
0x08031540,FUN_08031540,thumb,rom-pointer+exact-body
0x0803156C,FUN_0803156c,thumb,rom-pointer+exact-body
0x080315BC,FUN_080315bc,thumb,rom-pointer+exact-body
0x0803186C,FUN_0803186c,thumb,rom-pointer+exact-body
0x0803187C,FUN_0803187c,thumb,rom-pointer+exact-body
0x08031E68,FUN_08031e68,thumb,rom-pointer+exact-body
0x0803256C,FUN_0803256c,thumb,rom-pointer+exact-body
0x08032594,FUN_08032594,thumb,rom-pointer+exact-body
0x080325F0,FUN_080325f0,thumb,rom-pointer+exact-body
0x08032618,FUN_08032618,thumb,recursive-disassembly+exact-body
0x08032724,FUN_08032724,thumb,rom-pointer+exact-body
0x08032778,FUN_08032778,thumb,rom-pointer+exact-body
0x08032790,FUN_08032790,thumb,rom-pointer+exact-body
0x080327BC,FUN_080327bc,thumb,rom-pointer+exact-body
0x080327EC,FUN_080327ec,thumb,rom-pointer+exact-body
0x0803281C,FUN_0803281c,thumb,rom-pointer+exact-body
0x08032ADC,FUN_08032adc,thumb,rom-pointer+exact-body
0x08032AEC,FUN_08032aec,thumb,rom-pointer+exact-body
0x08032BE0,FUN_08032be0,thumb,rom-pointer+exact-body
0x08032EA0,FUN_08032ea0,thumb,rom-pointer+exact-body
0x08032F10,FUN_08032f10,thumb,rom-pointer+exact-body
0x08032F34,FUN_08032f34,thumb,rom-pointer+exact-body
0x08032F9C,FUN_08032f9c,thumb,rom-pointer+exact-body
0x08032FF8,FUN_08032ff8,thumb,rom-pointer+exact-body
0x08033038,FUN_08033038,thumb,rom-pointer+exact-body
0x08033060,FUN_08033060,thumb,rom-pointer+exact-body
0x08033090,FUN_08033090,thumb,rom-pointer+exact-body
0x08033104,FUN_08033104,thumb,rom-pointer+exact-body
0x0803315C,FUN_0803315c,thumb,rom-pointer+exact-body
0x08033184,FUN_08033184,thumb,rom-pointer+exact-body
0x080331D0,FUN_080331d0,thumb,rom-pointer+exact-body
0x08033228,FUN_08033228,thumb,rom-pointer+exact-body
0x0803329C,FUN_0803329c,thumb,rom-pointer+exact-body
0x08033320,FUN_08033320,thumb,rom-pointer+exact-body
0x08033390,FUN_08033390,thumb,rom-pointer+exact-body
0x080333DC,FUN_080333dc,thumb,rom-pointer+exact-body
0x08033404,FUN_08033404,thumb,rom-pointer+exact-body
0x0803342C,FUN_0803342c,thumb,rom-pointer+exact-body
0x08033474,FUN_08033474,thumb,rom-pointer+exact-body
0x080334EC,FUN_080334ec,thumb,rom-pointer+exact-body
0x080335DC,FUN_080335dc,thumb,rom-pointer+exact-body
0x0803362C,FUN_0803362c,thumb,rom-pointer+exact-body
0x0803367C,FUN_0803367c,thumb,rom-pointer+exact-body
0x080336AC,FUN_080336ac,thumb,sequential-prologue+complete-control-flow+sibling-identity+exact-body
0x080336DC,FUN_080336dc,thumb,rom-pointer+exact-body
0x08033A1C,FUN_08033a1c,thumb,rom-pointer+exact-body
0x08033A2C,FUN_08033a2c,thumb,rom-pointer+exact-body
0x08033B60,FUN_08033b60,thumb,rom-pointer+exact-body
0x08033BB4,FUN_08033bb4,thumb,rom-pointer+exact-body
0x08033BC4,FUN_08033bc4,thumb,rom-pointer+exact-body
0x08033BF8,FUN_08033bf8,thumb,rom-pointer+exact-body
0x08033C20,FUN_08033c20,thumb,rom-pointer+exact-body
0x08033C74,FUN_08033c74,thumb,rom-pointer+exact-body
0x08033CC8,FUN_08033cc8,thumb,rom-pointer+exact-body
0x08033CDC,FUN_08033cdc,thumb,rom-pointer+exact-body
0x08033D10,FUN_08033d10,thumb,direct-call+exact-body
0x08033E60,FUN_08033e60,thumb,direct-call+exact-body
0x08033F68,FUN_08033f68,thumb,direct-call+exact-body
0x080340B8,FUN_080340b8,thumb,rom-pointer+exact-body
0x08034430,FUN_08034430,thumb,rom-pointer+exact-body
0x080344D8,FUN_080344d8,thumb,direct-call+exact-body
0x08034514,FUN_08034514,thumb,rom-pointer+exact-body
0x080345CC,FUN_080345cc,thumb,rom-pointer+exact-body
0x0803465C,FUN_0803465c,thumb,rom-pointer+exact-body
0x080349AC,FUN_080349ac,thumb,rom-pointer+exact-body
0x08034D54,FUN_08034d54,thumb,rom-pointer+exact-body
0x08034DD0,FUN_08034dd0,thumb,rom-pointer+exact-body
0x08034E50,FUN_08034e50,thumb,rom-pointer+exact-body
0x08034EBC,FUN_08034ebc,thumb,rom-pointer+exact-body
0x08034EF4,FUN_08034ef4,thumb,rom-pointer+exact-body
0x08034F10,FUN_08034f10,thumb,rom-pointer+exact-body
0x08034F28,FUN_08034f28,thumb,rom-pointer+exact-body
0x08035258,FUN_08035258,thumb,rom-pointer+exact-body
0x08035268,FUN_08035268,thumb,direct-call+exact-body
0x08035408,FUN_08035408,thumb,rom-pointer+exact-body
0x0803551C,FUN_0803551c,thumb,rom-pointer+exact-body
0x080355F0,FUN_080355f0,thumb,rom-pointer+exact-body
0x08035668,FUN_08035668,thumb,rom-pointer+exact-body
0x080356F8,FUN_080356f8,thumb,rom-pointer+exact-body
0x08035760,FUN_08035760,thumb,rom-pointer+exact-body
0x08035798,FUN_08035798,thumb,rom-pointer+exact-body
0x080357D8,FUN_080357d8,thumb,rom-pointer+exact-body
0x08035830,FUN_08035830,thumb,rom-pointer+exact-body
0x0803587C,FUN_0803587c,thumb,rom-pointer+exact-body
0x080358B4,FUN_080358b4,thumb,rom-pointer+exact-body
0x080358DC,FUN_080358dc,thumb,rom-pointer+exact-body
0x08035904,FUN_08035904,thumb,rom-pointer+exact-body
0x08035938,FUN_08035938,thumb,rom-pointer+exact-body
0x08035970,FUN_08035970,thumb,rom-pointer+exact-body
0x080359A4,FUN_080359a4,thumb,rom-pointer+exact-body
0x080359D8,FUN_080359d8,thumb,rom-pointer+exact-body
0x08035A2C,FUN_08035a2c,thumb,rom-pointer+exact-body
0x08035A8C,FUN_08035a8c,thumb,rom-pointer+exact-body
0x08035AD8,FUN_08035ad8,thumb,rom-pointer+exact-body
0x08035B08,FUN_08035b08,thumb,rom-pointer+exact-body
0x08035B28,FUN_08035b28,thumb,rom-pointer+exact-body
0x08035B58,FUN_08035b58,thumb,rom-pointer+exact-body
0x08035B74,FUN_08035b74,thumb,rom-pointer+exact-body
0x08035BA4,FUN_08035ba4,thumb,rom-pointer+exact-body
0x08035BC0,FUN_08035bc0,thumb,rom-pointer+exact-body
0x08035BF0,FUN_08035bf0,thumb,rom-pointer+exact-body
0x08035C0C,FUN_08035c0c,thumb,rom-pointer+exact-body
0x08035C24,FUN_08035c24,thumb,rom-pointer+exact-body
0x08035D8C,FUN_08035d8c,thumb,rom-pointer+exact-body
0x08035F54,FUN_08035f54,thumb,rom-pointer+exact-body
0x08035FAC,FUN_08035fac,thumb,rom-pointer+exact-body
0x08036014,FUN_08036014,thumb,rom-pointer+exact-body
0x0803606C,FUN_0803606c,thumb,rom-pointer-corrected-entry+exact-body
0x080360C4,FUN_080360c4,thumb,rom-pointer+exact-body
0x0803611C,FUN_0803611c,thumb,rom-pointer+exact-body
0x08036174,FUN_08036174,thumb,rom-pointer+exact-body
0x08036244,FUN_08036244,thumb,rom-pointer+exact-body
0x08036260,FUN_08036260,thumb,rom-pointer+exact-body
0x08036288,FUN_08036288,thumb,rom-pointer+exact-body
0x080362A4,FUN_080362a4,thumb,rom-pointer+exact-body
0x080362C0,FUN_080362c0,thumb,recursive-disassembly+exact-body
0x080362DC,FUN_080362dc,thumb,rom-pointer+exact-body
0x0803631C,FUN_0803631c,thumb,rom-pointer+exact-body
0x08036350,FUN_08036350,thumb,direct-call+exact-body
0x08036428,FUN_08036428,thumb,direct-call+exact-body
0x080364D8,FUN_080364d8,thumb,direct-call+exact-body
0x08036560,FUN_08036560,thumb,rom-pointer+exact-body
0x08036888,FUN_08036888,thumb,rom-pointer+exact-body
0x08036898,FUN_08036898,thumb,rom-pointer+exact-body
0x080368C0,FUN_080368c0,thumb,direct-call+exact-body
0x080368DC,FUN_080368dc,thumb,rom-pointer+exact-body
0x08036CE4,FUN_08036ce4,thumb,rom-pointer+exact-body
0x08036D1C,FUN_08036d1c,thumb,rom-pointer+exact-body
0x08036D4C,FUN_08036d4c,thumb,rom-pointer+exact-body
0x08036D90,FUN_08036d90,thumb,rom-pointer+exact-body
0x08036E08,FUN_08036e08,thumb,rom-pointer+exact-body
0x08036E64,FUN_08036e64,thumb,rom-pointer+exact-body
0x080370B8,FUN_080370b8,thumb,rom-pointer+exact-body
0x08037100,FUN_08037100,thumb,rom-pointer+exact-body
0x08037110,FUN_08037110,thumb,rom-pointer+exact-body
0x08037148,FUN_08037148,thumb,direct-call+exact-body
0x080375D8,FUN_080375d8,thumb,direct-call+exact-body
0x08037B10,FUN_08037b10,thumb,direct-call+exact-body
0x08037D44,FUN_08037d44,thumb,rom-pointer+exact-body
0x080380B0,FUN_080380b0,thumb,direct-call+exact-body
