address,name,mode,confidence
0x081B9EB0,data_gap_079,data,range-gap
0x081B9ED0,lz77_asset_429,data,lz77-pointer-1
0x081BA460,data_gap_080,data,range-gap
0x081BA480,lz77_asset_430,data,lz77-pointer-1
0x081BADBC,data_gap_081,data,range-gap
0x081BADDC,lz77_asset_431,data,lz77-pointer-1
0x081BB914,data_gap_082,data,range-gap
0x081BB934,lz77_asset_432,data,lz77-pointer-1
0x081BBBE8,data_gap_083,data,range-gap
0x083F1614,lz77_asset_433,data,lz77-pointer-1
0x083F170C,lz77_asset_434,data,lz77-pointer-1
0x083F1DA4,lz77_asset_435,data,lz77-pointer-2
0x083F24D0,lz77_asset_436,data,lz77-pointer-1
0x083F2CC8,lz77_asset_437,data,lz77-pointer-1
0x083F3500,lz77_asset_438,data,lz77-pointer-1
0x083F3CC4,lz77_asset_439,data,lz77-pointer-1
0x083F4418,raw_asset_graphics_tail,data,post-compressed-asset-region
0x08BF2118,raw_asset_m4a_audio,data,m4a-jump-table-and-audio-region
